image,mask
training_data/images/real_51_16.jpg,training_data/masks/mask_51_16_1.jpg
training_data/images/real_51_17.jpg,training_data/masks/mask_51_17_0.jpg
training_data/images/real_51_18.jpg,training_data/masks/mask_51_18_0.jpg
training_data/images/real_51_18.jpg,training_data/masks/mask_51_18_1.jpg
training_data/images/real_51_19.jpg,training_data/masks/mask_51_19_0.jpg
training_data/images/real_51_19.jpg,training_data/masks/mask_51_19_1.jpg
training_data/images/real_51_20.jpg,training_data/masks/mask_51_20_0.jpg
training_data/images/real_51_20.jpg,training_data/masks/mask_51_20_1.jpg
training_data/images/real_51_21.jpg,training_data/masks/mask_51_21_0.jpg
training_data/images/real_51_21.jpg,training_data/masks/mask_51_21_1.jpg
training_data/images/real_51_22.jpg,training_data/masks/mask_51_22_0.jpg
training_data/images/real_51_22.jpg,training_data/masks/mask_51_22_1.jpg
training_data/images/real_51_23.jpg,training_data/masks/mask_51_23_0.jpg
training_data/images/real_51_23.jpg,training_data/masks/mask_51_23_1.jpg
training_data/images/real_51_24.jpg,training_data/masks/mask_51_24_0.jpg
training_data/images/real_51_24.jpg,training_data/masks/mask_51_24_1.jpg
training_data/images/real_51_25.jpg,training_data/masks/mask_51_25_0.jpg
training_data/images/real_51_25.jpg,training_data/masks/mask_51_25_1.jpg
training_data/images/real_51_26.jpg,training_data/masks/mask_51_26_0.jpg
training_data/images/real_51_26.jpg,training_data/masks/mask_51_26_1.jpg
training_data/images/real_51_27.jpg,training_data/masks/mask_51_27_0.jpg
training_data/images/real_51_27.jpg,training_data/masks/mask_51_27_1.jpg
training_data/images/real_51_28.jpg,training_data/masks/mask_51_28_0.jpg
training_data/images/real_51_28.jpg,training_data/masks/mask_51_28_1.jpg
training_data/images/real_51_29.jpg,training_data/masks/mask_51_29_0.jpg
training_data/images/real_51_30.jpg,training_data/masks/mask_51_30_0.jpg
training_data/images/real_51_30.jpg,training_data/masks/mask_51_30_1.jpg
training_data/images/real_51_31.jpg,training_data/masks/mask_51_31_0.jpg
training_data/images/real_51_31.jpg,training_data/masks/mask_51_31_1.jpg
training_data/images/real_51_32.jpg,training_data/masks/mask_51_32_0.jpg
training_data/images/real_51_32.jpg,training_data/masks/mask_51_32_1.jpg
training_data/images/real_51_33.jpg,training_data/masks/mask_51_33_0.jpg
training_data/images/real_51_33.jpg,training_data/masks/mask_51_33_1.jpg
training_data/images/real_51_34.jpg,training_data/masks/mask_51_34_0.jpg
training_data/images/real_51_34.jpg,training_data/masks/mask_51_34_1.jpg
training_data/images/real_51_35.jpg,training_data/masks/mask_51_35_0.jpg
training_data/images/real_51_35.jpg,training_data/masks/mask_51_35_1.jpg
training_data/images/real_51_36.jpg,training_data/masks/mask_51_36_0.jpg
training_data/images/real_51_36.jpg,training_data/masks/mask_51_36_1.jpg
training_data/images/real_51_37.jpg,training_data/masks/mask_51_37_0.jpg
training_data/images/real_51_37.jpg,training_data/masks/mask_51_37_1.jpg
training_data/images/real_51_38.jpg,training_data/masks/mask_51_38_0.jpg
training_data/images/real_51_38.jpg,training_data/masks/mask_51_38_1.jpg
training_data/images/real_51_39.jpg,training_data/masks/mask_51_39_0.jpg
training_data/images/real_51_39.jpg,training_data/masks/mask_51_39_1.jpg
training_data/images/real_51_40.jpg,training_data/masks/mask_51_40_0.jpg
training_data/images/real_51_41.jpg,training_data/masks/mask_51_41_0.jpg
training_data/images/real_51_41.jpg,training_data/masks/mask_51_41_1.jpg
training_data/images/real_51_42.jpg,training_data/masks/mask_51_42_0.jpg
training_data/images/real_51_42.jpg,training_data/masks/mask_51_42_1.jpg
training_data/images/real_51_43.jpg,training_data/masks/mask_51_43_0.jpg
training_data/images/real_51_43.jpg,training_data/masks/mask_51_43_1.jpg
training_data/images/real_51_44.jpg,training_data/masks/mask_51_44_0.jpg
training_data/images/real_51_44.jpg,training_data/masks/mask_51_44_1.jpg
training_data/images/real_51_45.jpg,training_data/masks/mask_51_45_0.jpg
training_data/images/real_51_45.jpg,training_data/masks/mask_51_45_1.jpg
training_data/images/real_51_46.jpg,training_data/masks/mask_51_46_0.jpg
training_data/images/real_51_46.jpg,training_data/masks/mask_51_46_1.jpg
training_data/images/real_51_47.jpg,training_data/masks/mask_51_47_0.jpg
training_data/images/real_51_47.jpg,training_data/masks/mask_51_47_1.jpg
training_data/images/real_51_48.jpg,training_data/masks/mask_51_48_0.jpg
training_data/images/real_51_48.jpg,training_data/masks/mask_51_48_1.jpg
training_data/images/real_51_49.jpg,training_data/masks/mask_51_49_0.jpg
training_data/images/real_51_49.jpg,training_data/masks/mask_51_49_1.jpg
training_data/images/real_51_50.jpg,training_data/masks/mask_51_50_0.jpg
training_data/images/real_51_50.jpg,training_data/masks/mask_51_50_1.jpg
training_data/images/real_51_51.jpg,training_data/masks/mask_51_51_0.jpg
training_data/images/real_51_51.jpg,training_data/masks/mask_51_51_1.jpg
training_data/images/real_51_52.jpg,training_data/masks/mask_51_52_0.jpg
training_data/images/real_51_53.jpg,training_data/masks/mask_51_53_0.jpg
training_data/images/real_51_53.jpg,training_data/masks/mask_51_53_1.jpg
training_data/images/real_51_54.jpg,training_data/masks/mask_51_54_0.jpg
training_data/images/real_51_54.jpg,training_data/masks/mask_51_54_1.jpg
training_data/images/real_51_55.jpg,training_data/masks/mask_51_55_0.jpg
training_data/images/real_51_55.jpg,training_data/masks/mask_51_55_1.jpg
training_data/images/real_51_56.jpg,training_data/masks/mask_51_56_0.jpg
training_data/images/real_51_56.jpg,training_data/masks/mask_51_56_1.jpg
training_data/images/real_51_57.jpg,training_data/masks/mask_51_57_0.jpg
training_data/images/real_51_57.jpg,training_data/masks/mask_51_57_1.jpg
training_data/images/real_52_9.jpg,training_data/masks/mask_52_9_0.jpg
training_data/images/real_52_9.jpg,training_data/masks/mask_52_9_1.jpg
training_data/images/real_52_10.jpg,training_data/masks/mask_52_10_0.jpg
training_data/images/real_52_10.jpg,training_data/masks/mask_52_10_1.jpg
training_data/images/real_52_11.jpg,training_data/masks/mask_52_11_0.jpg
training_data/images/real_52_11.jpg,training_data/masks/mask_52_11_1.jpg
training_data/images/real_52_12.jpg,training_data/masks/mask_52_12_0.jpg
training_data/images/real_52_12.jpg,training_data/masks/mask_52_12_1.jpg
training_data/images/real_52_13.jpg,training_data/masks/mask_52_13_0.jpg
training_data/images/real_52_13.jpg,training_data/masks/mask_52_13_1.jpg
training_data/images/real_52_14.jpg,training_data/masks/mask_52_14_0.jpg
training_data/images/real_52_14.jpg,training_data/masks/mask_52_14_1.jpg
training_data/images/real_52_15.jpg,training_data/masks/mask_52_15_0.jpg
training_data/images/real_52_15.jpg,training_data/masks/mask_52_15_1.jpg
training_data/images/real_52_16.jpg,training_data/masks/mask_52_16_0.jpg
training_data/images/real_52_16.jpg,training_data/masks/mask_52_16_1.jpg
training_data/images/real_52_17.jpg,training_data/masks/mask_52_17_0.jpg
training_data/images/real_52_18.jpg,training_data/masks/mask_52_18_0.jpg
training_data/images/real_52_18.jpg,training_data/masks/mask_52_18_1.jpg
training_data/images/real_52_19.jpg,training_data/masks/mask_52_19_0.jpg
training_data/images/real_52_19.jpg,training_data/masks/mask_52_19_1.jpg
training_data/images/real_52_20.jpg,training_data/masks/mask_52_20_0.jpg
training_data/images/real_52_20.jpg,training_data/masks/mask_52_20_1.jpg
training_data/images/real_52_21.jpg,training_data/masks/mask_52_21_0.jpg
training_data/images/real_52_21.jpg,training_data/masks/mask_52_21_1.jpg
training_data/images/real_52_22.jpg,training_data/masks/mask_52_22_0.jpg
training_data/images/real_52_22.jpg,training_data/masks/mask_52_22_1.jpg
training_data/images/real_52_23.jpg,training_data/masks/mask_52_23_0.jpg
training_data/images/real_52_23.jpg,training_data/masks/mask_52_23_1.jpg
training_data/images/real_52_24.jpg,training_data/masks/mask_52_24_0.jpg
training_data/images/real_52_24.jpg,training_data/masks/mask_52_24_1.jpg
training_data/images/real_52_25.jpg,training_data/masks/mask_52_25_0.jpg
training_data/images/real_52_25.jpg,training_data/masks/mask_52_25_1.jpg
training_data/images/real_52_26.jpg,training_data/masks/mask_52_26_0.jpg
training_data/images/real_52_26.jpg,training_data/masks/mask_52_26_1.jpg
training_data/images/real_52_27.jpg,training_data/masks/mask_52_27_0.jpg
training_data/images/real_52_27.jpg,training_data/masks/mask_52_27_1.jpg
training_data/images/real_52_28.jpg,training_data/masks/mask_52_28_0.jpg
training_data/images/real_52_28.jpg,training_data/masks/mask_52_28_1.jpg
training_data/images/real_52_29.jpg,training_data/masks/mask_52_29_0.jpg
training_data/images/real_52_30.jpg,training_data/masks/mask_52_30_0.jpg
training_data/images/real_52_30.jpg,training_data/masks/mask_52_30_1.jpg
training_data/images/real_52_31.jpg,training_data/masks/mask_52_31_0.jpg
training_data/images/real_52_31.jpg,training_data/masks/mask_52_31_1.jpg
training_data/images/real_52_32.jpg,training_data/masks/mask_52_32_0.jpg
training_data/images/real_52_32.jpg,training_data/masks/mask_52_32_1.jpg
training_data/images/real_52_33.jpg,training_data/masks/mask_52_33_0.jpg
training_data/images/real_52_33.jpg,training_data/masks/mask_52_33_1.jpg
training_data/images/real_52_34.jpg,training_data/masks/mask_52_34_0.jpg
training_data/images/real_52_34.jpg,training_data/masks/mask_52_34_1.jpg
training_data/images/real_52_35.jpg,training_data/masks/mask_52_35_0.jpg
training_data/images/real_52_35.jpg,training_data/masks/mask_52_35_1.jpg
training_data/images/real_52_36.jpg,training_data/masks/mask_52_36_0.jpg
training_data/images/real_52_36.jpg,training_data/masks/mask_52_36_1.jpg
training_data/images/real_52_37.jpg,training_data/masks/mask_52_37_0.jpg
training_data/images/real_52_37.jpg,training_data/masks/mask_52_37_1.jpg
training_data/images/real_52_38.jpg,training_data/masks/mask_52_38_0.jpg
training_data/images/real_52_38.jpg,training_data/masks/mask_52_38_1.jpg
training_data/images/real_52_39.jpg,training_data/masks/mask_52_39_0.jpg
training_data/images/real_52_39.jpg,training_data/masks/mask_52_39_1.jpg
training_data/images/real_52_40.jpg,training_data/masks/mask_52_40_0.jpg
training_data/images/real_52_41.jpg,training_data/masks/mask_52_41_0.jpg
training_data/images/real_52_41.jpg,training_data/masks/mask_52_41_1.jpg
training_data/images/real_52_42.jpg,training_data/masks/mask_52_42_0.jpg
training_data/images/real_52_42.jpg,training_data/masks/mask_52_42_1.jpg
training_data/images/real_52_43.jpg,training_data/masks/mask_52_43_0.jpg
training_data/images/real_52_43.jpg,training_data/masks/mask_52_43_1.jpg
training_data/images/real_52_44.jpg,training_data/masks/mask_52_44_0.jpg
training_data/images/real_52_44.jpg,training_data/masks/mask_52_44_1.jpg
training_data/images/real_52_45.jpg,training_data/masks/mask_52_45_0.jpg
training_data/images/real_52_45.jpg,training_data/masks/mask_52_45_1.jpg
training_data/images/real_52_46.jpg,training_data/masks/mask_52_46_0.jpg
training_data/images/real_52_46.jpg,training_data/masks/mask_52_46_1.jpg
training_data/images/real_52_47.jpg,training_data/masks/mask_52_47_0.jpg
training_data/images/real_52_47.jpg,training_data/masks/mask_52_47_1.jpg
training_data/images/real_52_48.jpg,training_data/masks/mask_52_48_0.jpg
training_data/images/real_52_48.jpg,training_data/masks/mask_52_48_1.jpg
training_data/images/real_52_49.jpg,training_data/masks/mask_52_49_0.jpg
training_data/images/real_52_49.jpg,training_data/masks/mask_52_49_1.jpg
training_data/images/real_52_50.jpg,training_data/masks/mask_52_50_0.jpg
training_data/images/real_52_50.jpg,training_data/masks/mask_52_50_1.jpg
training_data/images/real_52_51.jpg,training_data/masks/mask_52_51_0.jpg
training_data/images/real_52_51.jpg,training_data/masks/mask_52_51_1.jpg
training_data/images/real_52_52.jpg,training_data/masks/mask_52_52_0.jpg
training_data/images/real_52_53.jpg,training_data/masks/mask_52_53_0.jpg
training_data/images/real_52_53.jpg,training_data/masks/mask_52_53_1.jpg
training_data/images/real_52_54.jpg,training_data/masks/mask_52_54_0.jpg
training_data/images/real_52_54.jpg,training_data/masks/mask_52_54_1.jpg
training_data/images/real_52_55.jpg,training_data/masks/mask_52_55_0.jpg
training_data/images/real_52_55.jpg,training_data/masks/mask_52_55_1.jpg
training_data/images/real_52_56.jpg,training_data/masks/mask_52_56_0.jpg
training_data/images/real_52_56.jpg,training_data/masks/mask_52_56_1.jpg
training_data/images/real_52_57.jpg,training_data/masks/mask_52_57_0.jpg
training_data/images/real_52_57.jpg,training_data/masks/mask_52_57_1.jpg
training_data/images/real_53_9.jpg,training_data/masks/mask_53_9_0.jpg
training_data/images/real_53_9.jpg,training_data/masks/mask_53_9_1.jpg
training_data/images/real_53_10.jpg,training_data/masks/mask_53_10_0.jpg
training_data/images/real_53_10.jpg,training_data/masks/mask_53_10_1.jpg
training_data/images/real_53_11.jpg,training_data/masks/mask_53_11_0.jpg
training_data/images/real_53_11.jpg,training_data/masks/mask_53_11_1.jpg
training_data/images/real_53_12.jpg,training_data/masks/mask_53_12_0.jpg
training_data/images/real_53_12.jpg,training_data/masks/mask_53_12_1.jpg
training_data/images/real_53_13.jpg,training_data/masks/mask_53_13_0.jpg
training_data/images/real_53_13.jpg,training_data/masks/mask_53_13_1.jpg
training_data/images/real_53_14.jpg,training_data/masks/mask_53_14_0.jpg
training_data/images/real_53_14.jpg,training_data/masks/mask_53_14_1.jpg
training_data/images/real_53_15.jpg,training_data/masks/mask_53_15_0.jpg
training_data/images/real_53_15.jpg,training_data/masks/mask_53_15_1.jpg
training_data/images/real_53_16.jpg,training_data/masks/mask_53_16_0.jpg
training_data/images/real_53_16.jpg,training_data/masks/mask_53_16_1.jpg
training_data/images/real_53_17.jpg,training_data/masks/mask_53_17_0.jpg
training_data/images/real_53_18.jpg,training_data/masks/mask_53_18_0.jpg
training_data/images/real_53_18.jpg,training_data/masks/mask_53_18_1.jpg
training_data/images/real_53_19.jpg,training_data/masks/mask_53_19_0.jpg
training_data/images/real_53_19.jpg,training_data/masks/mask_53_19_1.jpg
training_data/images/real_53_20.jpg,training_data/masks/mask_53_20_0.jpg
training_data/images/real_53_20.jpg,training_data/masks/mask_53_20_1.jpg
training_data/images/real_53_21.jpg,training_data/masks/mask_53_21_0.jpg
training_data/images/real_53_21.jpg,training_data/masks/mask_53_21_1.jpg
training_data/images/real_53_22.jpg,training_data/masks/mask_53_22_0.jpg
training_data/images/real_53_22.jpg,training_data/masks/mask_53_22_1.jpg
training_data/images/real_53_23.jpg,training_data/masks/mask_53_23_0.jpg
training_data/images/real_53_23.jpg,training_data/masks/mask_53_23_1.jpg
training_data/images/real_53_24.jpg,training_data/masks/mask_53_24_0.jpg
training_data/images/real_53_24.jpg,training_data/masks/mask_53_24_1.jpg
training_data/images/real_53_25.jpg,training_data/masks/mask_53_25_0.jpg
training_data/images/real_53_25.jpg,training_data/masks/mask_53_25_1.jpg
training_data/images/real_53_26.jpg,training_data/masks/mask_53_26_0.jpg
training_data/images/real_53_26.jpg,training_data/masks/mask_53_26_1.jpg
training_data/images/real_53_27.jpg,training_data/masks/mask_53_27_0.jpg
training_data/images/real_53_27.jpg,training_data/masks/mask_53_27_1.jpg
training_data/images/real_53_28.jpg,training_data/masks/mask_53_28_0.jpg
training_data/images/real_53_28.jpg,training_data/masks/mask_53_28_1.jpg
training_data/images/real_53_29.jpg,training_data/masks/mask_53_29_0.jpg
training_data/images/real_53_30.jpg,training_data/masks/mask_53_30_0.jpg
training_data/images/real_53_30.jpg,training_data/masks/mask_53_30_1.jpg
training_data/images/real_53_31.jpg,training_data/masks/mask_53_31_0.jpg
training_data/images/real_53_31.jpg,training_data/masks/mask_53_31_1.jpg
training_data/images/real_53_32.jpg,training_data/masks/mask_53_32_0.jpg
training_data/images/real_53_32.jpg,training_data/masks/mask_53_32_1.jpg
training_data/images/real_53_33.jpg,training_data/masks/mask_53_33_0.jpg
training_data/images/real_53_33.jpg,training_data/masks/mask_53_33_1.jpg
training_data/images/real_53_34.jpg,training_data/masks/mask_53_34_0.jpg
training_data/images/real_53_34.jpg,training_data/masks/mask_53_34_1.jpg
training_data/images/real_53_35.jpg,training_data/masks/mask_53_35_0.jpg
training_data/images/real_53_35.jpg,training_data/masks/mask_53_35_1.jpg
training_data/images/real_53_36.jpg,training_data/masks/mask_53_36_0.jpg
training_data/images/real_53_36.jpg,training_data/masks/mask_53_36_1.jpg
training_data/images/real_53_37.jpg,training_data/masks/mask_53_37_0.jpg
training_data/images/real_53_37.jpg,training_data/masks/mask_53_37_1.jpg
training_data/images/real_53_38.jpg,training_data/masks/mask_53_38_0.jpg
training_data/images/real_53_38.jpg,training_data/masks/mask_53_38_1.jpg
training_data/images/real_53_39.jpg,training_data/masks/mask_53_39_0.jpg
training_data/images/real_53_39.jpg,training_data/masks/mask_53_39_1.jpg
training_data/images/real_53_40.jpg,training_data/masks/mask_53_40_0.jpg
training_data/images/real_53_41.jpg,training_data/masks/mask_53_41_0.jpg
training_data/images/real_53_41.jpg,training_data/masks/mask_53_41_1.jpg
training_data/images/real_53_42.jpg,training_data/masks/mask_53_42_0.jpg
training_data/images/real_53_42.jpg,training_data/masks/mask_53_42_1.jpg
training_data/images/real_53_43.jpg,training_data/masks/mask_53_43_0.jpg
training_data/images/real_53_43.jpg,training_data/masks/mask_53_43_1.jpg
training_data/images/real_53_44.jpg,training_data/masks/mask_53_44_0.jpg
training_data/images/real_53_44.jpg,training_data/masks/mask_53_44_1.jpg
training_data/images/real_53_45.jpg,training_data/masks/mask_53_45_0.jpg
training_data/images/real_53_45.jpg,training_data/masks/mask_53_45_1.jpg
training_data/images/real_53_46.jpg,training_data/masks/mask_53_46_0.jpg
training_data/images/real_53_46.jpg,training_data/masks/mask_53_46_1.jpg
training_data/images/real_53_47.jpg,training_data/masks/mask_53_47_0.jpg
training_data/images/real_53_47.jpg,training_data/masks/mask_53_47_1.jpg
training_data/images/real_53_48.jpg,training_data/masks/mask_53_48_0.jpg
training_data/images/real_53_48.jpg,training_data/masks/mask_53_48_1.jpg
training_data/images/real_53_49.jpg,training_data/masks/mask_53_49_0.jpg
training_data/images/real_53_49.jpg,training_data/masks/mask_53_49_1.jpg
training_data/images/real_53_50.jpg,training_data/masks/mask_53_50_0.jpg
training_data/images/real_53_50.jpg,training_data/masks/mask_53_50_1.jpg
training_data/images/real_53_51.jpg,training_data/masks/mask_53_51_0.jpg
training_data/images/real_53_51.jpg,training_data/masks/mask_53_51_1.jpg
training_data/images/real_53_52.jpg,training_data/masks/mask_53_52_0.jpg
training_data/images/real_53_53.jpg,training_data/masks/mask_53_53_0.jpg
training_data/images/real_53_53.jpg,training_data/masks/mask_53_53_1.jpg
training_data/images/real_53_54.jpg,training_data/masks/mask_53_54_0.jpg
training_data/images/real_53_54.jpg,training_data/masks/mask_53_54_1.jpg
training_data/images/real_53_55.jpg,training_data/masks/mask_53_55_0.jpg
training_data/images/real_53_55.jpg,training_data/masks/mask_53_55_1.jpg
training_data/images/real_53_56.jpg,training_data/masks/mask_53_56_0.jpg
training_data/images/real_53_56.jpg,training_data/masks/mask_53_56_1.jpg
training_data/images/real_53_57.jpg,training_data/masks/mask_53_57_0.jpg
training_data/images/real_53_57.jpg,training_data/masks/mask_53_57_1.jpg
training_data/images/real_54_9.jpg,training_data/masks/mask_54_9_0.jpg
training_data/images/real_54_9.jpg,training_data/masks/mask_54_9_1.jpg
training_data/images/real_54_10.jpg,training_data/masks/mask_54_10_0.jpg
training_data/images/real_54_10.jpg,training_data/masks/mask_54_10_1.jpg
training_data/images/real_54_11.jpg,training_data/masks/mask_54_11_0.jpg
training_data/images/real_54_11.jpg,training_data/masks/mask_54_11_1.jpg
training_data/images/real_54_12.jpg,training_data/masks/mask_54_12_0.jpg
training_data/images/real_54_12.jpg,training_data/masks/mask_54_12_1.jpg
training_data/images/real_54_13.jpg,training_data/masks/mask_54_13_0.jpg
training_data/images/real_54_13.jpg,training_data/masks/mask_54_13_1.jpg
training_data/images/real_54_14.jpg,training_data/masks/mask_54_14_0.jpg
training_data/images/real_54_14.jpg,training_data/masks/mask_54_14_1.jpg
training_data/images/real_54_15.jpg,training_data/masks/mask_54_15_0.jpg
training_data/images/real_54_15.jpg,training_data/masks/mask_54_15_1.jpg
training_data/images/real_54_16.jpg,training_data/masks/mask_54_16_0.jpg
training_data/images/real_54_16.jpg,training_data/masks/mask_54_16_1.jpg
training_data/images/real_54_17.jpg,training_data/masks/mask_54_17_0.jpg
training_data/images/real_54_18.jpg,training_data/masks/mask_54_18_0.jpg
training_data/images/real_54_18.jpg,training_data/masks/mask_54_18_1.jpg
training_data/images/real_54_19.jpg,training_data/masks/mask_54_19_0.jpg
training_data/images/real_54_19.jpg,training_data/masks/mask_54_19_1.jpg
training_data/images/real_54_20.jpg,training_data/masks/mask_54_20_0.jpg
training_data/images/real_54_20.jpg,training_data/masks/mask_54_20_1.jpg
training_data/images/real_54_21.jpg,training_data/masks/mask_54_21_0.jpg
training_data/images/real_54_21.jpg,training_data/masks/mask_54_21_1.jpg
training_data/images/real_54_22.jpg,training_data/masks/mask_54_22_0.jpg
training_data/images/real_54_22.jpg,training_data/masks/mask_54_22_1.jpg
training_data/images/real_54_23.jpg,training_data/masks/mask_54_23_0.jpg
training_data/images/real_54_23.jpg,training_data/masks/mask_54_23_1.jpg
training_data/images/real_54_24.jpg,training_data/masks/mask_54_24_0.jpg
training_data/images/real_54_24.jpg,training_data/masks/mask_54_24_1.jpg
training_data/images/real_54_25.jpg,training_data/masks/mask_54_25_0.jpg
training_data/images/real_54_25.jpg,training_data/masks/mask_54_25_1.jpg
training_data/images/real_54_26.jpg,training_data/masks/mask_54_26_0.jpg
training_data/images/real_54_26.jpg,training_data/masks/mask_54_26_1.jpg
training_data/images/real_54_27.jpg,training_data/masks/mask_54_27_0.jpg
training_data/images/real_54_27.jpg,training_data/masks/mask_54_27_1.jpg
training_data/images/real_54_28.jpg,training_data/masks/mask_54_28_0.jpg
training_data/images/real_54_28.jpg,training_data/masks/mask_54_28_1.jpg
training_data/images/real_54_29.jpg,training_data/masks/mask_54_29_0.jpg
training_data/images/real_54_30.jpg,training_data/masks/mask_54_30_0.jpg
training_data/images/real_54_30.jpg,training_data/masks/mask_54_30_1.jpg
training_data/images/real_54_31.jpg,training_data/masks/mask_54_31_0.jpg
training_data/images/real_54_31.jpg,training_data/masks/mask_54_31_1.jpg
training_data/images/real_54_32.jpg,training_data/masks/mask_54_32_0.jpg
training_data/images/real_54_32.jpg,training_data/masks/mask_54_32_1.jpg
training_data/images/real_54_33.jpg,training_data/masks/mask_54_33_0.jpg
training_data/images/real_54_33.jpg,training_data/masks/mask_54_33_1.jpg
training_data/images/real_54_34.jpg,training_data/masks/mask_54_34_0.jpg
training_data/images/real_54_34.jpg,training_data/masks/mask_54_34_1.jpg
training_data/images/real_54_35.jpg,training_data/masks/mask_54_35_0.jpg
training_data/images/real_54_35.jpg,training_data/masks/mask_54_35_1.jpg
training_data/images/real_54_36.jpg,training_data/masks/mask_54_36_0.jpg
training_data/images/real_54_36.jpg,training_data/masks/mask_54_36_1.jpg
training_data/images/real_54_37.jpg,training_data/masks/mask_54_37_0.jpg
training_data/images/real_54_37.jpg,training_data/masks/mask_54_37_1.jpg
training_data/images/real_54_38.jpg,training_data/masks/mask_54_38_0.jpg
training_data/images/real_54_38.jpg,training_data/masks/mask_54_38_1.jpg
training_data/images/real_54_39.jpg,training_data/masks/mask_54_39_0.jpg
training_data/images/real_54_39.jpg,training_data/masks/mask_54_39_1.jpg
training_data/images/real_54_40.jpg,training_data/masks/mask_54_40_0.jpg
training_data/images/real_54_41.jpg,training_data/masks/mask_54_41_0.jpg
training_data/images/real_54_41.jpg,training_data/masks/mask_54_41_1.jpg
training_data/images/real_54_42.jpg,training_data/masks/mask_54_42_0.jpg
training_data/images/real_54_42.jpg,training_data/masks/mask_54_42_1.jpg
training_data/images/real_54_43.jpg,training_data/masks/mask_54_43_0.jpg
training_data/images/real_54_43.jpg,training_data/masks/mask_54_43_1.jpg
training_data/images/real_54_44.jpg,training_data/masks/mask_54_44_0.jpg
training_data/images/real_54_44.jpg,training_data/masks/mask_54_44_1.jpg
training_data/images/real_54_45.jpg,training_data/masks/mask_54_45_0.jpg
training_data/images/real_54_45.jpg,training_data/masks/mask_54_45_1.jpg
training_data/images/real_54_46.jpg,training_data/masks/mask_54_46_0.jpg
training_data/images/real_54_46.jpg,training_data/masks/mask_54_46_1.jpg
training_data/images/real_54_47.jpg,training_data/masks/mask_54_47_0.jpg
training_data/images/real_54_47.jpg,training_data/masks/mask_54_47_1.jpg
training_data/images/real_54_48.jpg,training_data/masks/mask_54_48_0.jpg
training_data/images/real_54_48.jpg,training_data/masks/mask_54_48_1.jpg
training_data/images/real_54_49.jpg,training_data/masks/mask_54_49_0.jpg
training_data/images/real_54_49.jpg,training_data/masks/mask_54_49_1.jpg
training_data/images/real_54_50.jpg,training_data/masks/mask_54_50_0.jpg
training_data/images/real_54_50.jpg,training_data/masks/mask_54_50_1.jpg
training_data/images/real_54_51.jpg,training_data/masks/mask_54_51_0.jpg
training_data/images/real_54_51.jpg,training_data/masks/mask_54_51_1.jpg
training_data/images/real_54_52.jpg,training_data/masks/mask_54_52_0.jpg
training_data/images/real_54_53.jpg,training_data/masks/mask_54_53_0.jpg
training_data/images/real_54_53.jpg,training_data/masks/mask_54_53_1.jpg
training_data/images/real_54_54.jpg,training_data/masks/mask_54_54_0.jpg
training_data/images/real_54_54.jpg,training_data/masks/mask_54_54_1.jpg
training_data/images/real_54_55.jpg,training_data/masks/mask_54_55_0.jpg
training_data/images/real_54_55.jpg,training_data/masks/mask_54_55_1.jpg
training_data/images/real_54_56.jpg,training_data/masks/mask_54_56_0.jpg
training_data/images/real_54_56.jpg,training_data/masks/mask_54_56_1.jpg
training_data/images/real_54_57.jpg,training_data/masks/mask_54_57_0.jpg
training_data/images/real_54_57.jpg,training_data/masks/mask_54_57_1.jpg
training_data/images/real_55_9.jpg,training_data/masks/mask_55_9_0.jpg
training_data/images/real_55_9.jpg,training_data/masks/mask_55_9_1.jpg
training_data/images/real_55_10.jpg,training_data/masks/mask_55_10_0.jpg
training_data/images/real_55_10.jpg,training_data/masks/mask_55_10_1.jpg
training_data/images/real_55_11.jpg,training_data/masks/mask_55_11_0.jpg
training_data/images/real_55_11.jpg,training_data/masks/mask_55_11_1.jpg
training_data/images/real_55_12.jpg,training_data/masks/mask_55_12_0.jpg
training_data/images/real_55_12.jpg,training_data/masks/mask_55_12_1.jpg
training_data/images/real_55_13.jpg,training_data/masks/mask_55_13_0.jpg
training_data/images/real_55_13.jpg,training_data/masks/mask_55_13_1.jpg
training_data/images/real_55_14.jpg,training_data/masks/mask_55_14_0.jpg
training_data/images/real_55_14.jpg,training_data/masks/mask_55_14_1.jpg
training_data/images/real_55_15.jpg,training_data/masks/mask_55_15_0.jpg
training_data/images/real_55_15.jpg,training_data/masks/mask_55_15_1.jpg
training_data/images/real_55_16.jpg,training_data/masks/mask_55_16_0.jpg
training_data/images/real_55_16.jpg,training_data/masks/mask_55_16_1.jpg
training_data/images/real_55_17.jpg,training_data/masks/mask_55_17_0.jpg
training_data/images/real_55_18.jpg,training_data/masks/mask_55_18_0.jpg
training_data/images/real_55_18.jpg,training_data/masks/mask_55_18_1.jpg
training_data/images/real_55_19.jpg,training_data/masks/mask_55_19_0.jpg
training_data/images/real_55_19.jpg,training_data/masks/mask_55_19_1.jpg
training_data/images/real_55_20.jpg,training_data/masks/mask_55_20_0.jpg
training_data/images/real_55_20.jpg,training_data/masks/mask_55_20_1.jpg
training_data/images/real_55_21.jpg,training_data/masks/mask_55_21_0.jpg
training_data/images/real_55_21.jpg,training_data/masks/mask_55_21_1.jpg
training_data/images/real_55_22.jpg,training_data/masks/mask_55_22_0.jpg
training_data/images/real_55_22.jpg,training_data/masks/mask_55_22_1.jpg
